5.578279933,10.75972042,1.030602595,3.01E-17,0
5.629247827,10.844688,1.030253805,-0.007039651,0.1
5.680281833,10.92963142,1.029207716,-0.014070773,0.2
5.73144806,11.01452654,1.027465178,-0.021084704,0.3
5.782812621,11.09934918,1.02502762,-0.028072525,0.4
5.834441626,11.18407521,1.021897074,-0.035024933,0.5
5.886401185,11.26868045,1.018076206,-0.041932121,0.6
5.938757412,11.35314077,1.013568355,-0.048783673,0.7
5.991576415,11.43743199,1.008377581,-0.055568462,0.8
6.044924307,11.52152998,1.002508714,-0.062274569,0.9
6.098867198,11.60541056,0.995967418,-0.068889209,1
6.153471199,11.6890496,0.988760253,-0.075398691,1.1
6.208802422,11.77242292,0.980894744,-0.081788379,1.2
6.264926977,11.85550637,0.972379456,-0.0880427,1.3
6.321910976,11.93827581,0.96322406,-0.094145164,1.4
6.379820529,12.02070707,0.95343941,-0.100078416,1.5
6.438721748,12.102776,0.943037612,-0.105824331,1.6
6.498680743,12.18445845,0.932032089,-0.111364122,1.7
6.559763626,12.26573025,0.920437643,-0.116678504,1.8
6.622036508,12.34656725,0.908270504,-0.121747877,1.9
6.685575105,12.42691223,0.894312805,-0.162877628,2
6.750566734,12.50632364,0.874499767,-0.223693182,2.1
6.817270693,12.5841121,0.848329509,-0.287760405,2.2
6.885947476,12.65958407,0.815511131,-0.356347365,2.3
6.956857575,12.73204604,0.775682748,-0.430313568,2.4
7.030261486,12.8008045,0.728448676,-0.50987024,2.5
7.106419703,12.86516592,0.673435289,-0.594221115,2.6
7.185592719,12.92443677,0.610371319,-0.68111244,2.7
7.268041029,12.97792355,0.539194688,-0.766405456,2.8
7.354016089,13.02495105,0.461665102,-0.771828107,2.9
7.443457062,13.06547687,0.390887247,-0.668595931,3
7.535918669,13.10023767,0.330053735,-0.56319118,3.1
7.63093197,13.13001803,0.279118258,-0.460700384,3.2
7.728028026,13.15560252,0.237788693,-0.363569827,3.3
7.826737897,13.17777575,0.20567533,-0.272285469,3.4
7.926592643,13.19732229,0.182397666,-0.186041923,3.5
8.027123324,13.21502674,0.167654956,-0.103246901,3.6
8.127861001,13.23167367,0.16127007,-0.021846105,3.7
8.228343085,13.24803532,0.16226784,0.015124117,3.8
8.328337199,13.26443629,0.162410241,-0.012442285,3.9
8.427900679,13.28063784,0.15973976,-0.0406227,4
8.527109313,13.29636534,0.154221779,-0.069349018,4.1
8.626038887,13.31134419,0.14582711,-0.098533733,4.2
8.724765189,13.32529975,0.134533572,-0.128058722,4.3
8.823364006,13.33795741,0.120328306,-0.157763744,4.4
8.921911125,13.34904255,0.103210827,-0.187435394,4.5
9.020482333,13.35828055,0.083196755,-0.216797607,4.6
9.119149953,13.36541272,0.061092525,-0.220997873,4.7
9.217940865,13.37038923,0.039741374,-0.210649175,4.8
9.316849982,13.37330719,0.019419157,-0.200059527,4.9
9.415871553,13.37426678,0.000139245,-0.189304338,5
9.514999826,13.37336817,-0.018089639,-0.178449895,5.1
9.614229049,13.37071153,-0.035262819,-0.167553228,5.2
9.713553469,13.36639703,-0.051379064,-0.156662248,5.3
9.812967335,13.36052484,-0.066440014,-0.145816124,5.4
9.912464895,13.35319514,-0.080449626,-0.135045804,5.5
10.0120404,13.34450809,-0.093413664,-0.124374659,5.6
10.11168809,13.33456386,-0.105339232,-0.113819176,5.7
10.21140221,13.32346263,-0.116234345,-0.103389676,5.8
10.31117703,13.31130457,-0.126107545,-0.093091038,5.9
10.41100677,13.29818985,-0.134967569,-0.082923385,6
10.5108857,13.28421863,-0.142823046,-0.072882741,6.1
10.61080806,13.2694911,-0.149682242,-0.062961637,6.2
10.7107681,13.25410743,-0.155552845,-0.053149668,6.3
10.81076006,13.23816778,-0.160441773,-0.043434002,6.4
10.91077819,13.22177232,-0.164355025,-0.033799837,6.5
11.01081674,13.20502123,-0.167297556,-0.024230821,6.6
11.11086997,13.18801468,-0.169273184,-0.014709431,6.7
11.21093211,13.17085284,-0.17028451,-0.005217325,6.8
11.26599268,13.16137968,-0.022698131,0,0
11.36596692,13.15911006,-0.022698131,0,0.1
11.46594116,13.15684045,-0.022698131,0,0.2
11.5659154,13.15457083,-0.022698131,0,0.3
11.66588964,13.15230121,-0.022698131,0,0.4
11.76586388,13.15003159,-0.022698131,0,0.5
11.86583813,13.14776197,-0.022698131,0,0.6
11.96581237,13.14549236,-0.022698131,0,0.7
12.06578661,13.14322274,-0.022698131,0,0.8
12.16576085,13.14095312,-0.022698131,0,0.9
12.26573509,13.1386835,-0.022698131,0,1
12.36570933,13.13641388,-0.022698131,0,1.1
12.46568357,13.13414426,-0.022698131,0,1.2
12.56565781,13.13187465,-0.022698131,0,1.3
12.66563205,13.12960503,-0.022698131,0,1.4
12.76560629,13.12733541,-0.022698131,0,1.5
12.86558053,13.12506579,-0.022698131,0,1.6
12.96555478,13.12279617,-0.022698131,0,1.7
13.06552902,13.12052655,-0.022698131,0,1.8
13.16550326,13.11825694,-0.022698131,0,1.9
13.2654775,13.11598732,-0.022698131,0,2
13.36545174,13.1137177,-0.022698131,0,2.1
13.46542598,13.11144808,-0.022698131,0,2.2
13.56540022,13.10917846,-0.022698131,0,2.3
13.66537446,13.10690885,-0.022698131,0,2.4
13.7653487,13.10463923,-0.022698131,0,2.5
13.86532294,13.10236961,-0.022698131,0,2.6
