-1.9225282609074843,-4.0693449091453,1.08689813854892
-1.8760049277672282,-3.980826100559097,1.08689813854892
-1.8294815946269718,-3.892307291972895,1.08689813854892
-1.7829582614867157,-3.8037884833866924,1.08689813854892
-1.7364349283464593,-3.71526967480049,1.08689813854892
-1.6899115952062032,-3.6267508662142878,1.08689813854892
-1.643388262065947,-3.5382320576280852,1.08689813854892
-1.5968649289256907,-3.4497132490418827,1.08689813854892
-1.5503415957854345,-3.3611944404556806,1.08689813854892
-1.5038182626451784,-3.272675631869478,1.08689813854892
-1.457294929504922,-3.184156823283276,1.08689813854892
-1.4107715963646656,-3.0956380146970734,1.08689813854892
-1.3642482632244095,-3.007119206110871,1.08689813854892
-1.3177249300841534,-2.918600397524669,1.08689813854892
-1.271201596943897,-2.830081588938466,1.08689813854892
-1.224678263803641,-2.7415627803522638,1.08689813854892
-1.1781549306633847,-2.6530439717660617,1.08689813854892
-1.1316315975231284,-2.5645251631798587,1.08689813854892
-1.0851082643828722,-2.4760063545936566,1.08689813854892
-1.038584931242616,-2.3874875460074545,1.08689813854892
-0.9920615981023598,-2.298968737421252,1.08689813854892
-0.9455382649621036,-2.2104499288350494,1.08689813854892
-0.8990149318218472,-2.1219311202488473,1.08689813854892
-0.8524915986815911,-2.033412311662645,1.08689813854892
-0.8059682655413347,-1.9448935030764423,1.08689813854892
-0.7594449324010788,-1.8563746944902402,1.08689813854892
-0.7129215992608224,-1.7678558859040376,1.08689813854892
-0.6663982661205663,-1.679337077317835,1.08689813854892
-0.6198749329803099,-1.5908182687316326,1.08689813854892
-0.5733515998400536,-1.50229946014543,1.08689813854892
-0.5268282666997977,-1.413780651559228,1.08689813854892
-0.4803049335595413,-1.3252618429730258,1.08689813854892
-0.43378160041928515,-1.2367430343868233,1.08689813854892
-0.3872582672790288,-1.1482242258006208,1.08689813854892
-0.34073493413877265,-1.0597054172144182,1.08689813854892
-0.2942116009985165,-0.9711866086282162,1.08689813854892
-0.24768826785826015,-0.8826678000420136,1.08689813854892
-0.201164934718004,-0.7941489914558115,1.08689813854892
-0.15464160157774764,-0.705630182869609,1.08689813854892
-0.1081182684374915,-0.6171113742834065,1.08689813854892
-0.061594935297235365,-0.5285925656972044,1.08689813854892
-0.015071602156979003,-0.4400737571110014,1.08689813854892
0.03145173098327714,-0.3515549485247993,1.08689813854892
0.07797506412353306,-0.2630361399385972,1.08689813854892
0.12449839726378986,-0.17451733135239467,1.08689813854892
0.17102173040404578,-0.08599852276619258,1.08689813854892
0.21754506354430214,0.00252028582000996,1.08689813854892
0.26406839668455806,0.09103909440621205,1.08689813854892
0.31059172982481487,0.17955790299241503,1.08689813854892
0.3571150629650708,0.2680767115786171,1.08689813854892
0.4036383961053267,0.3565955201648192,1.08689813854892
0.4501617292455835,0.4451143287510222,1.08689813854892
0.4966850623858394,0.5336331373372243,1.08689813854892
0.5432083955260958,0.6221519459234273,1.08689813854892
0.5897317286663517,0.7106707545096294,1.08689813854892
0.6362550618066081,0.7991895630958314,1.08689813854892
0.6827783949468644,0.8877083716820344,1.08689813854892
0.7293017280871203,0.9762271802682365,1.08689813854892
0.7758250612273772,1.0647459888544395,1.08689813854892
0.8223483943676331,1.1532647974406416,1.08689813854892
0.868871727507889,1.2417836060268437,1.08689813854892
