119.65658540000001,314.1869267,302.74701860605984,0.01040850186475134
119.6542274,314.2868989,91.3511596485158,2.9754027088851597e-12
119.65186940000001,314.3868711,91.35115964849876,9.997221910071766e-06
119.64951129999999,314.48684330000003,91.35121692836435,9.997221776018713e-06
119.6471533,314.5868155,91.35115964849953,2.358016601579405e-07
119.6447953,314.6867876,91.35116099954291,9.76142227451437e-06
119.6424372,314.7867598,91.35121692834808,9.99721893465068e-06
119.64007920000002,314.886732,91.35115964849953,2.8413682341493763e-12
119.6377212,314.98670419999996,91.3511596485158,9.997216093282446e-06
119.6353631,315.0866764,91.35121692834808,9.997216227308391e-06
119.63300509999999,315.1866486,91.35115964851504,1.4206841170722587e-12
119.63064709999999,315.28662080000004,91.35115964850691,9.997217782035503e-06
119.628289,315.386593,91.35121692834885,9.997219068693672e-06
119.62593100000001,315.4865652,91.35115964849953,2.7073337594087474e-12
119.623573,315.5865374,91.35115964851504,1.4206841170722587e-12
119.62121499999999,315.6865096,91.35115964850691,9.997216361351486e-06
119.61885690000001,315.7864818,91.3512169283407,9.997216361351486e-06
119.61649890000001,315.886454,91.35115964850691,1.5547185918116752e-12
119.6141409,315.9864262,91.3511596485158,9.997216227325437e-06
119.6117828,316.08639839999995,91.35121692834885,9.997216495404438e-06
119.60942479999999,316.18637060000003,91.35115964851428,4.128017876475207e-12
119.60706680000001,316.28634280000006,91.35115964849062,9.99722217815785e-06
119.6047087,316.38631499999997,91.35121692835774,9.99721933676251e-06
119.6023507,316.4862872,91.35115964850691,2.3579881875793843e-07
119.59999270000002,316.58625930000005,91.351160999534,9.761426804669359e-06
119.59763459999999,316.6862315,91.35121692836512,9.997219068693471e-06
119.59527659999998,316.7862037,91.3511596485158,4.262079456274589e-12
119.5929186,316.88617589999996,91.35115964849139,9.99722164197582e-06
119.5905605,316.98614810000004,91.35121692835544,9.997218800607585e-06
119.5882025,317.0861203,91.35115964850766,1.420684117074695e-12
119.58584450000001,317.1860925,91.35115964849953,2.7073337594087474e-12
119.58348649999999,317.2860647,91.35115964851504,9.997216227308391e-06
119.5811284,317.3860369,91.35121692834808,9.99721893465068e-06
119.57877040000001,317.4860091,91.35115964849953,1.2866496423352772e-12
119.57641240000001,317.5859813,91.35115964850691,9.997219068676525e-06
119.5740543,317.68595350000004,91.35121692835621,9.997218800624631e-06
119.5716963,317.78592569999995,91.35115964850844,2.680689494766411e-13
119.5693383,317.8858979,91.35115964850691,9.997216093265502e-06
119.56698020000002,317.98587010000006,91.35121692833916,9.997214404502381e-06
119.5646222,318.08584229999997,91.35115964851659,1.6887530665513202e-12
119.5622642,318.1858145,91.35115964850691,9.997219068676525e-06
119.55990609999999,318.2857867,91.35121692835621,9.761423695200518e-06
119.55754809999999,318.3857588,91.35116099954291,2.358002394445867e-07
119.55519009999999,318.485731,91.35115964850766,9.997216227325539e-06
119.55283200000001,318.58570319999995,91.3512169283407,9.997214940667369e-06
119.550474,318.6856754,91.35115964851504,1.4206841170722587e-12
119.548116,318.7856476,91.35115964850691,1.420684117072273e-12
119.545758,318.88561980000003,91.35115964849876,9.997219202719621e-06
119.54339990000001,318.985592,91.35121692834885,9.997216361351386e-06
119.5410419,319.0855642,91.35115964851504,2.573299284672735e-12
119.53868390000001,319.18553639999993,91.3511596485003,9.997221507949774e-06
119.53632579999999,319.2855086,91.35121692836358,9.99722319671289e-06
