X,Y,id,
126.64935077142,37.4510481517537,"1"
126.649384307189,37.4510784684146,"2"
126.649422519504,37.4510458060157,"3"
126.649388958431,37.4510162974788,"4"
126.649314845235,37.4510185961289,"5"
126.649353074414,37.45098539501,"6"
126.649278539029,37.4509903806254,"7"
126.649314386202,37.450957671192,"8"
126.649244935867,37.4509622189055,"9"
126.649281872579,37.4509271053147,"10"
