126.7247989,37.3653423
126.7247984,37.365342
126.7247963,37.3653408
126.724795,37.365339999999996
126.7247943,37.3653396
126.72479279999999,37.365338799999996
126.724792,37.3653383
126.72479129999999,37.3653379
126.7247889,37.3653368
126.7247881,37.3653364
126.72478659999999,37.365335699999996
126.7247843,37.3653348
126.7247821,37.365333899999996
126.7247814,37.3653336
126.72478,37.365333
126.72477789999999,37.3653323
126.72477719999999,37.365331999999995
126.72477649999999,37.3653317
126.7247752,37.3653312
126.72477389999999,37.365330799999995
126.7247732,37.3653306
126.7247714,37.36533
126.72477079999999,37.3653298
126.7247692,37.3653292
126.72476739999999,37.3653286
126.7247668,37.365328399999996
126.72476549999999,37.3653279
126.72476479999999,37.3653276
126.72476409999999,37.3653274
126.7247613,37.3653264
126.72475999999999,37.365325999999996
126.7247587,37.3653255
126.72475809999999,37.365325299999995
126.72475689999999,37.365325
126.7247556,37.3653245
126.72475419999999,37.365324
126.72475259999999,37.365323499999995
126.72475089999999,37.365322899999995
126.72474899999999,37.365322299999995
126.7247453,37.365321099999996
126.7247443,37.3653208
126.7247426,37.3653203
126.7247409,37.3653198
126.7247393,37.365319299999996
126.72473679999999,37.3653185
126.724733,37.3653173
126.7247309,37.3653166
126.72472769999999,37.3653157
126.7247257,37.3653151
126.72472379999999,37.3653145
126.724722,37.3653139
126.72471929999999,37.365313
126.7247158,37.365311999999996
126.7247141,37.365311399999996
126.7247105,37.365310199999996
126.72470849999999,37.365309599999996
126.72470659999999,37.365308999999996
126.7247046,37.365308299999995
126.72470249999999,37.365307699999995
126.7247003,37.365307
126.72469819999999,37.3653063
126.7246962,37.3653056
126.7246941,37.3653049
126.7246929,37.3653046
126.7246909,37.3653039
126.7246888,37.3653031
126.7246868,37.3653024
126.7246849,37.365301699999996
126.724684,37.3653014
126.7246832,37.365300999999995
126.7246814,37.365300399999995
126.7246806,37.3653
126.72467879999999,37.3652993
126.724677,37.3652985
126.7246761,37.3652981
126.72467449999999,37.3652972
126.724673,37.3652964
126.7246701,37.3652947
126.7246689,37.3652939
126.7246675,37.365293099999995
126.72466639999999,37.3652923
126.7246651,37.3652915
126.7246637,37.3652906
126.7246624,37.3652897
126.72466109999999,37.3652888
126.7246596,37.3652878
126.72465749999999,37.3652861
126.724656,37.3652849
126.7246546,37.3652836
126.72465319999999,37.3652824
126.72465179999999,37.3652812
126.724651,37.3652805
126.72464939999999,37.365279199999996
126.7246479,37.3652776
126.72464649999999,37.3652762
126.72464509999999,37.3652748
126.7246443,37.3652741
126.72464369999999,37.3652734
126.7246423,37.365272
126.7246409,37.3652705
126.7246402,37.3652698
126.7246388,37.3652684
126.72463809999999,37.3652677
126.72463669999999,37.3652662
126.7246352,37.365264599999996
126.72463359999999,37.3652629
126.72463189999999,37.3652611
126.72462999999999,37.365259099999996
126.72462809999999,37.3652571
126.72462519999999,37.365254
126.72462329999999,37.365252
126.7246224,37.365251
126.7246206,37.365249
126.72461969999999,37.365248099999995
126.7246179,37.3652462
126.72461709999999,37.3652452
126.7246153,37.365243299999996
126.7246144,37.3652423
126.72461349999999,37.3652413
126.72461159999999,37.3652392
126.7246105,37.365238
126.72460819999999,37.365235399999996
126.72460579999999,37.3652328
126.72460459999999,37.3652314
126.72460339999999,37.36523
126.72460079999999,37.3652272
126.7245983,37.3652245
126.7245971,37.3652231
126.7245947,37.3652205
126.7245935,37.3652192
126.7245899,37.3652154
126.72458759999999,37.365212899999996
126.7245853,37.365210499999996
126.7245842,37.3652093
126.72458309999999,37.3652081
126.7245799,37.3652046
126.72457779999999,37.3652022
126.7245755,37.365200099999996
126.7245743,37.365199
126.72457329999999,37.3651979
126.72457,37.365194699999996
126.72456799999999,37.3651927
126.72456589999999,37.3651907
126.72456389999999,37.365188599999996
126.7245628,37.3651876
126.72455989999999,37.3651845
126.72455889999999,37.3651836
126.72455799999999,37.3651826
126.7245561,37.365180699999996
126.72455439999999,37.3651789
126.72455269999999,37.3651771
126.72455099999999,37.3651753
126.7245494,37.3651736
126.72454859999999,37.365172699999995
